MZFireID,location,block,pasture,Livestock,patch,Hectares,LastBurn,Status_2017,Status_2018,date,FireNum,Patch-Num,plot,array,DL,TC,MaxC,LAI,SVMC,FMC,KgHa,AirTemp,RH,WindSpeed,MaxWindSpeed,WindDir,dpC,Burn,MaxTempTime,SH_Singe,SH_Char,SH_Black,SH_Broken
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,2,2,2,1,8,3,25.50,0.53,17.7,121.64,488.00,16.94,42.50,10.08,19.34,191.50,4.08,,13:03:58.1,43.00,53.00,50.00,30.00
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,2,2,2,1,8,4,35.25,,,,,16.94,42.50,10.08,19.34,191.50,4.08,,13:02:21.1,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,2,2,2,1,8,5,27.99,,,,,17.19,41.67,10.20,19.46,196.40,3.82,,13:38:05.0,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,2,6,1,,0.81,16.7,98.58,1241.60,,,,,,,,,29.00,29.00,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,2,6,2,,0.65,15.9,100.60,1059.20,,,,,,,,,29.00,29.00,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,2,6,3,,0.71,17.8,75.25,1286.40,,,,,,,,,29.00,29.00,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,2,6,4,,,,,,,,,,,,,,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,2,6,5,,,,,,,,,,,,,,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,3,7,1,242.00,1.01,17.4,49.68,1481.60,18.42,37.65,9.38,20.30,233.00,3.69,1,14:51:07.0,48.33,43.67,34.00,22.00
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,3,7,2,291.25,1.03,16.7,62.60,1168.00,18.42,37.65,9.38,20.30,233.00,3.69,1,14:50:38.0,48.33,43.67,34.00,22.00
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,3,7,3,355.75,0.84,15.6,70.96,1267.20,18.42,37.65,9.38,20.30,233.00,3.69,1,14:50:49.0,48.33,43.67,34.00,22.00
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,3,7,4,53.75,,,,,18.42,37.65,9.38,20.30,233.00,3.69,1,14:51:29.0,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,2,3,7,5,309.50,,,,,18.42,37.65,9.38,20.30,233.00,3.69,1,14:50:41.1,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,1,5,1,39.25,0.45,22.1,105.45,675.20,17.93,39.24,9.85,19.94,217.15,3.82,1,14:37:29.1,34.00,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,1,5,2,42.50,0.32,25.5,109.80,571.20,17.93,39.24,9.85,19.94,217.15,3.82,1,14:37:30.0,35.00,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,1,5,3,234.25,0.43,25.7,58.14,1651.20,18.42,37.65,9.38,20.30,233.00,3.69,1,14:46:22.1,36.00,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,1,5,4,237.00,,,,,18.42,37.65,9.38,20.30,233.00,3.69,1,14:46:20.1,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,1,5,5,78.50,,,,,18.42,37.65,9.38,20.30,233.00,3.69,1,14:47:04.0,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,2,3,1,203.75,0.61,21.0,70.73,2640.00,17.93,39.24,9.85,19.94,217.15,3.82,1,14:37:32.0,43.00,39.00,31.00,23.67
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,2,3,2,291.25,0.64,21.4,99.77,704.00,17.93,39.24,9.85,19.94,217.15,3.82,1,14:37:17.0,43.00,39.00,31.00,23.67
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,2,3,3,154.25,0.72,21.1,86.36,1302.40,17.93,39.24,9.85,19.94,217.15,3.82,1,14:37:41.1,43.00,39.00,31.00,23.67
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,2,3,4,26.38,,,,,17.93,39.24,9.85,19.94,217.15,3.82,1,13:43:02.0,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,2,3,5,356.50,,,,,17.19,41.67,10.20,19.46,196.40,4.02,1,14:37:49.0,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,3,1,1,,0.33,22.3,114.68,523.20,,,,,,,,,26.00,23.00,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,3,1,2,,0.46,20.3,109.09,686.40,,,,,,,,,26.00,23.00,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,3,1,3,,0.55,27.9,76.73,1272.00,,,,,,,,,26.00,23.00,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,3,1,4,,,,,,,,,,,,,,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,3,1,5,,,,,,,,,,,,,,,,,
17,HREC,Clement,Clement,Cattle,SW,16,Unburned,0,1,10/18/2018,1,2,3,3,1,6,,,,,,,,,,,,,,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,1,1,1,294.25,1.14,4.8,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:43.0,94.67,70.00,56.00,30.33
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,1,1,2,332.25,0.45,2.4,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:39.1,94.67,70.00,56.00,30.33
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,1,1,3,256.75,0.34,4.4,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:44.0,94.67,70.00,56.00,30.33
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,1,1,4,190.50,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:36:13.0,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,1,1,5,188.00,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:39.0,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,1,1,6,18.96,,,,,,,,,,,,,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,2,8,1,50.75,0.56,4.5,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:35:55.0,127.00,41.00,37.00,30.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,2,8,2,116.50,0.68,3.9,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:35:42.1,127.00,41.00,37.00,30.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,2,8,3,361.00,0.59,4.2,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:35:19.1,127.00,41.00,37.00,30.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,2,8,4,364.00,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:57.0,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,2,8,5,133.75,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:35:52.1,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,3,9,1,355.75,0.41,5.3,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:30.0,73.33,55.33,46.00,30.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,3,9,2,255.25,0.28,3.2,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:33.0,73.33,55.33,46.00,30.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,3,9,3,352.50,0.33,3.4,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:27.0,73.33,55.33,46.00,30.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,3,9,4,96.50,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:36:42.1,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,1,3,9,5,252.50,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:25.1,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,1,2,1,238.50,0.66,3.3,,,7.95,42.39,15.59,26.00,289.05,-4.26,,12:29:58.1,60.33,47.50,41.50,23.50
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,1,2,2,117.50,0.89,3.7,,,7.95,42.39,15.59,26.00,289.05,-4.26,,12:29:58.1,60.33,47.50,41.50,23.50
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,1,2,3,293.20,0.55,3.6,,,7.95,42.39,15.59,26.00,289.05,-4.26,,12:30:19.0,60.33,47.50,41.50,23.50
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,1,2,4,21.22,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,,12:39:16.0,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,1,2,5,109.25,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,,12:30:49.0,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,2,7,1,,0.58,5.3,,,,,,,,,,,128.00,39.00,30.00,31.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,2,7,2,,1.00,3.3,,,,,,,,,,,128.00,39.00,30.00,31.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,2,7,3,,0.30,2.6,,,,,,,,,,,128.00,39.00,30.00,31.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,2,7,4,,,,,,,,,,,,,,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,2,7,5,,,,,,,,,,,,,,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,3,3,1,252.50,0.45,2.8,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:30:09.1,70.67,36.67,32.00,28.50
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,3,3,2,218.25,0.35,4.6,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:29:47.0,70.67,36.67,32.00,28.50
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,3,3,3,356.50,0.27,3.7,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:29:54.0,70.67,36.67,32.00,28.50
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,3,3,4,22.19,,,,,5.34,52.51,16.13,23.54,312.30,-3.70,1,11:00:38.1,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,2,3,3,5,335.25,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:30:31.1,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,1,5,1,452.00,0.35,5.3,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:33:21.1,79.33,113.67,83.67,49.33
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,1,5,2,427.00,0.81,4.7,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:33:32.0,79.33,113.67,83.67,49.33
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,1,5,3,429.00,0.50,4.6,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:33:20.0,79.33,113.67,83.67,49.33
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,1,5,4,91.75,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:34:51.0,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,1,5,5,321.25,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:33:24.0,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,2,6,1,,1.20,3.9,,,,,,,,,,,99.00,84.67,74.67,45.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,2,6,2,,0.63,5.1,,,,,,,,,,,99.00,84.67,74.67,45.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,2,6,3,,0.54,4.3,,,,,,,,,,,99.00,84.67,74.67,45.00
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,2,6,4,,,,,,,,,,,,,,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,2,6,5,,,,,,,,,,,,,,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,3,4,1,308.50,0.40,4.5,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:33:08.0,69.33,54.33,45.00,29.67
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,3,4,2,303.50,0.62,4.8,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:33:02.0,69.33,54.33,45.00,29.67
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,3,4,3,267.25,0.41,3.4,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:33:07.1,69.33,54.33,45.00,29.67
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,3,4,4,21.54,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:43:56.0,,,,
4,HREC,Clement,Clement,Cattle,NE,14,Unburned,1,0,10/28/2017,1,4,3,3,4,5,52.25,,,,,7.95,42.39,15.59,26.00,289.05,-4.26,1,12:33:37.1,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,1,7,1,232.25,0.27,4.9,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:35:09.0,63.00,59.33,51.00,36.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,1,7,2,278.75,0.69,4.5,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:35:01.0,63.00,59.33,51.00,36.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,1,7,3,368.50,0.39,2.3,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:35:01.0,63.00,59.33,51.00,36.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,1,7,4,17.50,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,,14:37:14.1,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,1,7,5,326.50,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:35:00.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,2,2,1,358.00,0.21,4.2,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:34:31.0,86.50,35.50,35.00,29.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,2,2,2,179.75,0.29,4.9,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:34:30.0,86.50,35.50,35.00,29.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,2,2,3,129.00,0.60,4.9,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:34:29.1,86.50,35.50,35.00,29.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,2,2,4,22.50,,,,,10.53,30.75,19.28,30.86,276.90,-6.16,,13:50:54.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,2,2,5,20.58,,,,,10.53,30.75,19.28,30.86,276.90,-6.16,,13:52:33.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,3,3,1,165.00,0.11,5.1,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:34:38.1,84.00,32.50,28.00,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,3,3,2,222.25,0.08,4.1,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:34:40.0,84.00,32.50,28.00,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,3,3,3,132.25,0.40,2.9,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:34:39.0,84.00,32.50,28.00,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,3,3,4,28.31,,,,,10.53,30.75,19.28,30.86,276.90,-6.16,,13:52:30.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,1,3,3,5,451.25,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:35:42.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,1,5,1,279.25,0.66,3.3,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:49.1,84.67,68.33,53.00,34.33
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,1,5,2,367.50,0.32,1.7,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:45.0,84.67,68.33,53.00,34.33
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,1,5,3,364.00,0.47,4.0,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:45.0,84.67,68.33,53.00,34.33
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,1,5,4,255.25,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:40.18.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,1,5,5,340.25,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:44.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,2,6,1,,0.35,4.5,,,,,,,,,,,93.33,75.00,70.67,39.67
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,2,6,2,,0.61,3.3,,,,,,,,,,,93.33,75.00,70.67,39.67
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,2,6,3,,0.46,4.3,,,,,,,,,,,93.33,75.00,70.67,39.67
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,2,6,4,,,,,,,,,,,,,,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,2,6,5,,,,,,,,,,,,,,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,3,4,1,369.25,0.69,4.0,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:39.0,99.00,81.00,66.33,41.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,3,4,2,450.25,0.44,4.9,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:41.0,99.00,81.00,66.33,41.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,3,4,3,326.00,0.17,5.2,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:46.1,99.00,81.00,66.33,41.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,3,4,4,24.77,,,,,10.53,30.75,19.28,30.86,276.90,-6.16,,13:45:47.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,2,3,4,5,73.50,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:40:00.1,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,1,8,1,143.50,0.11,3.6,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:37:21.1,77.50,29.50,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,1,8,2,168.75,0.15,4.4,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:37:14.0,77.50,29.50,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,1,8,3,122.00,0.16,4.8,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:38:44.0,77.50,29.50,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,1,8,4,170.00,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:37:29.1,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,1,8,5,229.00,,,,,11.21,31.57,19.86,30.86,277.60,-5.22,1,14:37:21.0,,,,
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,2,1,1,162.75,0.64,5.7,,,11.88,32.38,20.45,30.86,278.30,-4.27,1,14:54:48.1,128.00,39.00,37.00,31.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,2,1,2,181.00,0.37,4.6,,,11.88,32.38,20.45,30.86,278.30,-4.27,1,14:54:26.0,128.00,39.00,37.00,31.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,2,1,3,,0.13,5.2,,,11.88,32.38,20.45,30.86,278.30,-4.27,,14:54:40.1,128.00,39.00,37.00,31.00
5,HREC,Clement,Clement,Sheep,CN,13,Unburned,0,1,10/28/2017,2,1,3,2,1,4,48.00,,,,,11.88,32.38,20.45,30.86,278.30,-4.27,,14:54:54.1,,,,
